word,type,lang,count
42908400 美国人,MONEY,zh,1
Росии,LOC,ru,1
3 香港早,FAC,ja,1
这群,PERSON,ja,1
搞死,GPE,ja,1
8 共同,QUANTITY,ja,1
150g,CARDINAL,zh,1
10g糖,CARDINAL,zh,1
83781 文贵,MONEY,zh,1
二千石以下,CARDINAL,zh,1
18426857,DATE,zh,1
9時52分,TIME,ja,1
瞞唔,PERSON,zh,1
三国演义,CARDINAL,zh,1
杨仪挨,PERSON,zh,1
@little_boy_twt @dari_0_2 @yoursweetiebaby @__YMRA,PERSON,en,1
@_cutie_hoseok,ORG,en,1
@06_06_13_2013 @i_Alisa_1,ORG,en,1
Stray Kids - Miroh,PERSON,en,1
Fraud,PER,fr,1
quire_renee,PERSON,zh,1
郭混混,NORP,zh,1
郭痞子,GPE,zh,1
PbR8SK,PRODUCT,zh,1
平留,GPE,zh,1
02791230 文贵,MONEY,zh,1
@digifoodfest 病毒不分国界,ORG,ja,1
本性难移,PERSON,zh,1
62917127 涓涓,ORG,ja,1
09342936 郭文貴,QUANTITY,zh,1
zh9,CARDINAL,zh,1
@Newnew61857494 @n,ORG,ja,1
5 就是,QUANTITY,ja,1
贵去,GPE,ja,1
4.32分钟,TIME,zh,1
26571,DATE,zh,1
李宽,PERSON,zh,1
17TlLl,CARDINAL,zh,1
44231116,CARDINAL,zh,1
食蚁,PERSON,zh,1
何時請,PERSON,zh,1
西人,GPE,zh,1
高谈阔论华尔街,ORG,zh,1
1 香港,MONEY,ja,1
5353 春暖花开,MONEY,zh,1
仆二人,PERSON,ja,1
96927480 香港反對派唔去想着為抗疫做事情，只知制造事端，制造,FAC,ja,1
Kova29,PERSON,zh,1
1d6,DATE,zh,1
26868879,ORDINAL,ja,1
UnzelmanS 香港,ORG,zh,1
27347588,DATE,zh,1
https://t.co/UMNAWXPUVd,PERSON,en,1
PY,ORG,zh,1
34784175,CARDINAL,zh,1
873487,DATE,zh,1
873487,CARDINAL,zh,1
万佛万神,GPE,zh,1
中国天下不乱,ORG,zh,1
26353997,DATE,zh,1
52 香港社會秩序唔容任何人破壞,ORG,ja,1
郭捞点,PERSON,zh,1
Животных,PER,ru,1
郭舔狗,PERSON,zh,1
2ooD,DATE,zh,1
8JjSsp,PERSON,zh,1
Michele42250706 清潔香港 撲滅曱甴,ORG,ja,1
1200亿,DATE,zh,1
96 秀,QUANTITY,ja,1
1911 你不把,DATE,ja,1
YE,PERSON,zh,1
大6岁,DATE,zh,1
56883545,DATE,zh,1
郭明知,PERSON,zh,1
https://t.co/X0Ifsbcj8v,ORG,ru,1
ausentinter,ORG,zh,1
6月6号,DATE,zh,1
50%,PERCENT,zh,1
4j,DATE,zh,1
共同加油,NORP,ja,1
the present day,DATE,en,1
黄地毯,PERSON,zh,1
EwartLeanne 少部分,FAC,zh,1
1 期待,QUANTITY,ja,1
TaraSot,ORG,zh,1
涉中國內政嘅行為已嚴重侵害咗中國,FAC,ja,1
101112,DATE,zh,1
11224946975,DATE,zh,1
1AMYD,QUANTITY,ja,1
EwartSolange 文贵每天,ORG,zh,1
郭如伴,PERSON,zh,1
JQbnB1Z 指望,ORG,zh,1
郭丢人,PERSON,zh,1
仗声欺人,LOC,zh,1
20几年,CARDINAL,zh,1
CCYL 香港反對派,ORG,zh,1
二仲系,CARDINAL,zh,1
卑鄙小人郭傻子,ORG,ja,1
6rWJlNbQ,QUANTITY,ja,1
@itorgadde,GPE,zh,1
9jzDo8Q 都快醒醒啩,QUANTITY,ja,1
你哋都系人,GPE,ja,1
一个棋子,QUANTITY,ja,1
15 世纪,DATE,zh,1
郭戏,PERSON,zh,1
9062,DATE,zh,1
63076280,DATE,zh,1
Nicole08077449 香港人,ORG,ja,1
@fokinteimuraz94 香港警,ORG,ja,1
18705899,CARDINAL,zh,1
740240,CARDINAL,zh,1
英中,GPE,zh,1
羊流鎮上柳杭村附近山上有一被,PERSON,ja,1
被埋男嬰系,ORG,ja,1
2019年8月13日,DATE,ja,1
步調查,PERSON,ja,1
今日1時43分,TIME,zh,1
50%至70%,DATE,zh,1
中秋節,NORP,zh,1
肖某某,PERSON,zh,1
館舉行,PERSON,zh,1
65周年,DATE,zh,1
TENDE,ORG,ja,1
U84,NORP,zh,1
同時期,ORG,zh,1
DLL,PRODUCT,zh,1
民主革命,MOVEMENT,ja,1
顏色革命系真,FAC,ja,1
69z,CARDINAL,zh,1
冇羞,GPE,zh,1
1i9y4Yv 加油,QUANTITY,ja,1
marr 加油,PRODUCT,ja,1
@Lover_s120,MISC,es,1
5 鮮血嘅暴動,QUANTITY,ja,1
公然干,TITLE_AFFIX,ja,1
81987153,DATE,zh,1
43966983 守護香港,ORG,ja,1
Info,PERSON,zh,1
60606,CARDINAL,zh,1
何时照,PERSON,zh,1
EVbqiWOPYSQL 香港系,NORP,ja,1
Yongtang은,OG,ko,1
小怪物,PERSON,zh,1
VENYk0rrE,ORG,zh,1
Misty,GPE,zh,1
@rizaihan 撑港警,ORG,ja,1
zhakupov,PERSON,zh,1
1 香港各界同心同德,FAC,ja,1
連日來,LOC,zh,1
Ancient Eastern,ORG,en,1
@rizaihan,PERSON,ja,1
25 反对派,QUANTITY,zh,1
88206692,PERSON,zh,1
清真相 還香港,NORP,ja,1
25 警察,MONEY,zh,1
@exkenreral,PERSON,zh,1
筵间,PERSON,zh,1
马戏,PERSON,zh,1
@Impossi5344 可耻,ORG,ja,1
1i9y4Yv,QUANTITY,ja,1
@kingsang01 卑鄙,ORG,ja,1
46821881,DATE,zh,1
99706313,CARDINAL,zh,1
https://t.co/9tOYzhVPUA,DT,ko,1
58940312 千夫所指,MONEY,zh,1
51907182,DATE,zh,1
宜坚守,PERSON,zh,1
DanielleBurley,PRODUCT,zh,1
3 反,QUANTITY,ja,1
@Shelly16891733 Guo Wengui,PERSON,en,1
Morey,PERSON,zh,1
5 群,QUANTITY,ja,1
6ohAFF0c,QUANTITY,ja,1
7 在,QUANTITY,ja,1
黄丝祸,PERSON,zh,1
49335488 文贵是,ORG,ja,1
查尔斯王储,LOC,zh,1
FanMoon5,DATE,zh,1
JordonOrnella19,LOC,zh,1
78754675,QUANTITY,ja,1
TechWorldBZ 俗话说,ORG,zh,1
卜,PERSON,zh,1
FrarrerMyrle,CARDINAL,zh,1
1112 公道,QUANTITY,ja,1
絕望主婦,WORK_OF_ART,zh,1
四個多月前,DATE,zh,1
1952: 9月5日,DATE,zh,1
Me1SCAp,GPE,zh,1
co/dC,PERSON,zh,1
哈佛大學,PERSON,zh,1
威廉·凱林,PERSON,zh,1
林延邊,PERSON,zh,1
凇景觀,PERSON,zh,1
第二十二,ORDINAL,zh,1
1200余,CARDINAL,zh,1
SPdO8gq,PERSON,zh,1
1952: 8月25日,DATE,zh,1
博覽會5日,DATE,zh,1
SVH仿人,PRODUCT,zh,1
拉窗帘,PERSON,zh,1
3S,QUANTITY,zh,1
LeahLan60821123 千,ORG,zh,1
HecksherTracy 同舟共濟,ORG,zh,1
@jjordan1965 Guo,PERSON,en,1
John71398477,PERSON,ja,1
感謝香港警察維護咗香港嘅穩定，支持警,ORG,ja,1
日連,GPE,zh,1
委員黃,PERSON,zh,1
1122033,CARDINAL,zh,1
籌委會,PERSON,zh,1
格雷戈·塞門薩,PERSON,zh,1
約3至4厘米,DATE,zh,1
幸未傷,PERSON,zh,1
六學生,CARDINAL,zh,1
十萬人,DATE,zh,1
百萬用戶,PERCENT,zh,1
3700多米,QUANTITY,zh,1
藏族傳統體育,ORG,zh,1
30多年,DATE,zh,1
9月23日15時50分,DATE,zh,1
北半球,ORG,zh,1
晝短夜長,EVENT,zh,1
秋分始,PERSON,zh,1
妳準備好迎接,ORG,zh,1
裝配式,PERSON,zh,1
04米,QUANTITY,zh,1
橋寬,ORG,zh,1
橋始,PERSON,zh,1
拱橋,PERSON,zh,1
搖曳,GPE,zh,1
Roboy,PERSON,zh,1
@fyeruiguoxe 絕唔,ORG,ja,1
香港警察们,ORG,zh,1
00486878,DATE,ja,1
郭大种猪,PERSON,zh,1
diltefanur,PERSON,zh,1
TomikaWomble,ORG,zh,1
@HyperRaffleBot Done,PERSON,en,1
Mediamatters,PRODUCT,zh,1
qbacou 郭骗子,PERSON,zh,1
JigA,PERSON,zh,1
072,CARDINAL,zh,1
bessie 人民解放軍,ORG,ja,1
福往者,PERSON,zh,1
福至,GPE,zh,1
МЕНЯ ДОЛЖНЫ БЫЛИ ПРОВЕСТИ,ORG,ru,1
ОПОЗДАЛА,ORG,ru,1
the summer months,DATE,en,1
勿得掳掠,NORP,ja,1
香港街头蔓延,ORG,zh,1
8242,CARDINAL,zh,1
15992319 前,DATE,zh,1
4hqlIF,QUANTITY,ja,1
郭霉体,PERSON,zh,1
Michell51733556,ORG,ja,1
倾巢,PERSON,ja,1
還講乜,GPE,zh,1
郭鬼嘅,PERSON,zh,1
Vfzvgsdfhgdf,ORG,zh,1
Kwan 香港警察和政府系,ORG,ja,1
5 必,QUANTITY,ja,1
Michell51733556 西方,PRODUCT,zh,1
Пашулькииинц 🙈,PER,ru,1
HecksherTracy 中国,ORG,zh,1
14251876,DATE,ja,1
@jfbonly 香港,ORG,zh,1
11793869,DATE,zh,1
00486878,CARDINAL,zh,1
12073026,CARDINAL,zh,1
點解,PERSON,ja,1
66768077,CARDINAL,zh,1
嚟越,NORP,ja,1
Stephen70865339 撑港警,ORG,ja,1
郭该,PERSON,zh,1
15 支持警察嚴正,QUANTITY,ja,1
83749974 班农,ORG,zh,1
8 屎壳郎·郭,DATE,zh,1
@_996142039583 jeued,PER,fr,1
5YS,QUANTITY,zh,1
Palwan,ORG,zh,1
L6Vn,PERSON,zh,1
12到13日,DATE,zh,1
57s7MRDdA3,TIME,zh,1
一百年,DATE,ja,1
10月18日晚8時,DATE,zh,1
休斯敦,GPE,zh,1
資助旅行社,ORG,zh,1
1952: 10月10日晚,DATE,zh,1
31分34秒,TIME,zh,1
40分,CARDINAL,zh,1
哈姆紮·本·拉登,PERSON,zh,1
"""白",DATE,zh,1
米酒,PERSON,zh,1
十樣白,EVENT,zh,1
co/hXr,ORG,zh,1
5LFpvHY,DATE,zh,1
南極中山站,GPE,zh,1
約位,ORG,zh,1
43度,QUANTITY,zh,1
中國南極科,ORG,zh,1
中山站,GPE,zh,1
青翠半,PERSON,zh,1
這座山,PERSON,zh,1
青松柏,PERSON,zh,1
中共十九,PERSON,ja,1
HjWhYsAsHr,PERSON,zh,1
Ytq,PERSON,zh,1
塞爾維亞,GPE,zh,1
深圳市人民政府,ORG,zh,1
31%,PERCENT,zh,1
7450亿元,MONEY,zh,1
1952: 31日,DATE,zh,1
中國電信,ORG,zh,1
5G 商用,PERSON,zh,1
個人版,PERSON,zh,1
128元,MONEY,zh,1
169元,MONEY,zh,1
IQ…,PRODUCT,zh,1
珠海公路,FAC,zh,1
洽談會,PERSON,zh,1
4.4,DATE,zh,1
ydAc2,PERSON,zh,1
5.5億美元,MONEY,zh,1
co/cPA,PERSON,zh,1
煤氣灶,PERSON,zh,1
煤氣盤,GPE,zh,1
61521308,CARDINAL,zh,1
入若耶溪,WORK_OF_ART,zh,1
54p4,QUANTITY,zh,1
到二〇三五年,DATE,ja,1
https://t.co/VnSIKrQyYC https://t.co/d0weSZBUeM,PRODUCT,ja,1
中國深知,ORG,zh,1
環保升,PERSON,zh,1
19米,QUANTITY,zh,1
37米,QUANTITY,zh,1
12分,DATE,zh,1
34秒,TIME,zh,1
JLepRVJ,PRODUCT,zh,1
1952: 9月22,DATE,zh,1
澳籍,GPE,zh,1
59985799,CARDINAL,zh,1
埃塞克,NORP,zh,1
343,CARDINAL,zh,1
)免,PERSON,zh,1
333,CARDINAL,zh,1
1500年前,DATE,zh,1
拜占庭教堂,FAC,zh,1
馬賽克,NORP,zh,1
美)閩台,ORG,zh,1
300多年,DATE,zh,1
科恩,PERSON,zh,1
伯格,PERSON,zh,1
崔天凱當,PERSON,zh,1
拉斯維加斯,PERSON,zh,1
130米,QUANTITY,zh,1
12日上午,TIME,zh,1
1952: 9月20日晚,DATE,zh,1
平發,GPE,zh,1
雲南糯,PERSON,zh,1
西雙版納,GPE,zh,1
Thomas Cook,PERSON,en,1
249449,CARDINAL,zh,1
11543,CARDINAL,zh,1
5919,CARDINAL,zh,1
二多月,DATE,zh,1
the Dubai World Cup,ORG,en,1
zHGlM,PERSON,zh,1
Jessica Meir,FAC,zh,1
近些年公園,DATE,zh,1
周躍,CARDINAL,zh,1
霍爾特,PERSON,zh,1
土耳其安塔利亞地中海,GPE,zh,1
1960年,CARDINAL,zh,1
co/f9kGuiRsCa,PERSON,zh,1
697798,CARDINAL,zh,1
1952: 9日22日,DATE,zh,1
300平方米,QUANTITY,zh,1
朝天椒,PERSON,zh,1
下安有完,FAC,ja,1
15 呢些亂港分子嘅暴,QUANTITY,ja,1
凝聚全港,ORG,ja,1
43112,DATE,zh,1
25416612 廣大,QUANTITY,ja,1
Rest 一切反动派,WORK_OF_ART,zh,1
20573982,DATE,zh,1
59481434,DATE,zh,1
329,DATE,zh,1
Eyered30 香港市民,ORG,ja,1
07466852,CARDINAL,zh,1
16695269,CARDINAL,zh,1
3 支持警隊,QUANTITY,ja,1
正義執法,LOC,ja,1
5 阿贵别一直,TIME,zh,1
05755529 文贵,MONEY,zh,1
1 抵制,QUANTITY,ja,1
6wvb4h4,CARDINAL,zh,1
3 弱,QUANTITY,ja,1
digifoodfest 抱成团,ORG,zh,1
25 香港,MONEY,zh,1
郭无耻之徒,PERSON,zh,1
83036623,DATE,zh,1
750萬香港市民利益福祉,QUANTITY,ja,1
公道自在人心,TITLE_AFFIX,ja,1
鼓動,GPE,zh,1
46733435,DATE,zh,1
@eduardgrdem,ORG,en,1
@hyunxjien Thugs,ORG,en,1
170多,CARDINAL,zh,1
@cdmrealpro,PERSON,en,1
十四万万,DATE,zh,1
淵,ORG,zh,1
H6hylfUo5kypBWV,FAC,zh,1
329 傻子,QUANTITY,ja,1
@cdmrealpro,GPE,en,1
realy,GPE,en,1
25726474,TIME,zh,1
@feng,ORG,ja,1
一根筋,LOC,ja,1
5 班农,ORG,zh,1
禁蒙面条例,LAW,zh,1
EdmundJarvi20 國難,FAC,zh,1
港城,FAC,ja,1
港无立足之地,FAC,zh,1
@cdmrealpro Miles Kwok,PERSON,en,1
54214437 打,QUANTITY,ja,1
一天东躲西藏,DATE,zh,1
反暴力示威法,LAW,zh,1
EdmundJarvi20 反對派,FAC,zh,1
zajce,CARDINAL,zh,1
恥笑,TITLE_AFFIX,ja,1
照妖鏡,PERSON,ja,1
94002951 撑港警,ORG,ja,1
香港一日,ORDINAL,ja,1
JestineFidler,PERSON,zh,1
3 两三年,DATE,zh,1
6CmRL5qD4,QUANTITY,ja,1
梦做多了,PERSON,ja,1
武漢加油,FAC,ja,1
血腥和,PERSON,ja,1
HicksonEzra,GPE,zh,1
1 驅除,QUANTITY,ja,1
旧年区议会,ORG,zh,1
高气扬,PERSON,zh,1
Je1975,DATE,zh,1
503,DATE,zh,1
@Southpark_,ORG,ja,1
Info 守護香港,ORG,ja,1
西米露,LOC,zh,1
co/xca76SPYVA,ORG,zh,1
Bambi04687872 香港社會秩序唔容任何人破壞,ORG,ja,1
@digifoodfest 共建地球文明,ORG,ja,1
60分钟,TIME,zh,1
6Ke1,CARDINAL,zh,1
郭连撒谎,PERSON,zh,1
面目,PERSON,ja,1
@digifoodfest 美帝真,ORG,ja,1
879 保護香港,ORG,ja,1
和老郭,ORG,ja,1
https://t.co/SZVrvwyYPJ,PRODUCT,ja,1
61558282 人民,QUANTITY,zh,1
5Qa1,QUANTITY,ja,1
神人郭骨子,ORG,ja,1
LulaFisichella,PERSON,zh,1
new year,DATE,en,1
平安！,WORK_OF_ART,ja,1
堯遇襲事件成,ORG,ja,1
香港嘅民眾靜得,ORG,ja,1
4 臭味相投,QUANTITY,zh,1
畀香港,FAC,ja,1
东方古国,EVENT,zh,1
咁先,PERSON,zh,1
16934272,CARDINAL,zh,1
3 郭文贵2020年,DATE,zh,1
天使们感恩,ORG,zh,1
Judy18426857,DATE,zh,1
@escobarbenjami2 但願新嘅,PRODUCT,ja,1
暴行和病毒可,ORG,ja,1
@passilveune 警察加油,ORG,ja,1
Liars,PRODUCT,en,1
1 人渣,ORDINAL,ja,1
mieHorner,PRODUCT,zh,1
吴敏霞,PERSON,zh,1
Eunice,ORG,zh,1
054,CARDINAL,zh,1
Dowrt,PRODUCT,zh,1
@chievofimbfoun 沾郭,ORG,ja,1
Edward11804154 郭文貴顛,PRODUCT,zh,1
Нам,PER,ru,1
0Xtd,PERSON,zh,1
17137 呢已經,QUANTITY,ja,1
https://t.co/roZuf2RbnO,ORG,en,1
17 全,QUANTITY,ja,1
maisie 藥,PERSON,ja,1
78297094,QUANTITY,ja,1
W8KWsO,PERSON,zh,1
HooYlcn,NORP,zh,1
30226151 郭,QUANTITY,ja,1
WELLCOME,ORG,en,1
佢哋呢些,TITLE_AFFIX,ja,1
錘下,PERSON,zh,1
6 加,ORDINAL,ja,1
GwynLipps,WORK_OF_ART,zh,1
271981 @xhy007 去殖民化，重塑香港教育,ORG,ja,1
Микки Маус😍😍,PER,ru,1
feiyu87262676,PERSON,zh,1
@sirithncu 团结一致,ORG,ja,1
MaryJoh,FAC,zh,1
1587,DATE,en,1
1 勤,QUANTITY,ja,1
LeahLan60821123 缅怀,ORG,zh,1
749,PRODUCT,zh,1
勿得恣逞鞭挞士,PERSON,ja,1
15 郭骗子,DATE,zh,1
19196830,CARDINAL,zh,1
@jfbonly,ORG,ja,1
"Pepsi 
@BTS_twt#iHeartAwards#BTSARMY#BestFanArmy",PERSON,en,1
@iulianashcher,PERSON,zh,1
40132268,CARDINAL,zh,1
王八嘴,PERSON,zh,1
House,ORG,zh,1
Foreign,FAC,zh,1
GwynLipps,PERSON,zh,1
人民公安脱胎于,ORG,zh,1
RCQazFJ 香港反對派唔去想着為,ORG,ja,1
55088547,DATE,zh,1
6tg,CARDINAL,zh,1
BariBrittain,PERSON,zh,1
2001 @,ORG,ja,1
堅定支持警隊,PERSON,ja,1
39681596 香港警察真系為了香港,FAC,ja,1
4251,CARDINAL,zh,1
2L4m5ECBn,ORDINAL,ja,1
源美国,PERSON,ja,1
06 一丘之貉,QUANTITY,zh,1
祸国殃民,ORG,zh,1
Jocaliso,ORG,zh,1
777 口罩,QUANTITY,zh,1
嚴厲,GPE,zh,1
4n6Jzor9fDr 香港市民,QUANTITY,ja,1
10825698,DATE,zh,1
73471112 港獨,DATE,zh,1
596218,CARDINAL,zh,1
天佑武汉,PERSON,ja,1
区议,PERSON,zh,1
郭一次,PERSON,zh,1
@SF_Moro,LOC,pt,1
stf,LOC,pt,1
27737650,QUANTITY,ja,1
EdmundJarvi20 台灣,FAC,zh,1
67952355,CARDINAL,zh,1
1 岁月静好,DATE,zh,1
@otowncruiser 仲,ORG,ja,1
3 港府加油,QUANTITY,ja,1
港府和港警,GPE,ja,1
Nash,PERSON,en,1
一无耻小人,DATE,zh,1
德買屋,ORG,zh,1
@punch,ORG,ja,1
ingrid,PERSON,ja,1
东拼西凑,PERSON,zh,1
困兽斗了,FAC,ja,1
95 骗子,ORG,ja,1
95 锅瘟,QUANTITY,ja,1
51891959,CARDINAL,zh,1
mieHorner,WORK_OF_ART,zh,1
09983014 钱,MONEY,zh,1
Fainabelova49,PRODUCT,ja,1
清不法,PRODUCT,zh,1
Empb1W8R9mkFI,PRODUCT,ja,1
ChrisSmith,PERSON,zh,1
二哥,CARDINAL,zh,1
支持香港政府和警隊,ORG,ja,1
讓香港重新走上正軌,FAC,ja,1
Jiwenzhu,PERSON,zh,1
@tusxedo Guo Wengui,PERSON,en,1
3648亿元,MONEY,zh,1
11740亿元,MONEY,zh,1
13492亿元,MONEY,zh,1
33 可,QUANTITY,ja,1
33 看,QUANTITY,ja,1
22883524,DATE,zh,1
33 吹嘘G-news和G-post,QUANTITY,ja,1
15998779,DATE,zh,1
英分裂香港,TITLE_AFFIX,ja,1
中東,GPE,zh,1
@SchubertMilos 兩岸,ORG,ja,1
協力守護香港,ORG,ja,1
68576251 一方有难,CARDINAL,zh,1
系香港政府,ORG,ja,1
秩序唔容,PERSON,ja,1
王语,PERSON,zh,1
66751332 香港警隊為香港嘅,FAC,ja,1
郭吸金,GPE,zh,1
国安局长,ORG,zh,1
31142798,CARDINAL,zh,1
CKW,PRODUCT,zh,1
IainPinkney,WORK_OF_ART,zh,1
@SchubertMilos,ORG,ja,1
除港毒,FAC,ja,1
3435,CARDINAL,zh,1
lori6575,DATE,zh,1
6575,DATE,ja,1
1-7月,CARDINAL,zh,1
37057176,CARDINAL,zh,1
願她再承,PERSON,ja,1
emond_beth,ORG,zh,1
99949502,CARDINAL,zh,1
B2Wo9,CARDINAL,zh,1
24767875 文贵,MONEY,zh,1
61454203 大臭虫,QUANTITY,ja,1
14062 年年,DATE,zh,1
45036070 我,QUANTITY,ja,1
西4區,PERSON,zh,1
@ansoetpaul jdhdd,PERSON,en,1
41776889 阿sir,FAC,ja,1
90582574,DATE,zh,1
鐵嘅,NORP,zh,1
98509029 香港加油,PERSON,ja,1
1 系,ORG,zh,1
谎言家,PERSON,zh,1
60796469 打,QUANTITY,ja,1
73 @kIocE,QUANTITY,ja,1
58418263,CARDINAL,zh,1
@aohanau,ORG,zh,1
小鸟儿,ORG,zh,1
都罪不可赦,LAW,ja,1
郭班苟且,ORG,zh,1
39 香港乱,GPE,ja,1
48079840,DATE,zh,1
33 必,QUANTITY,ja,1
33 吹吹吹,QUANTITY,ja,1
doronina_priama 作恶多端,PRODUCT,zh,1
33 三,TIME,ja,1
三十倍,CARDINAL,zh,1
42374623,CARDINAL,zh,1
8 毒,QUANTITY,ja,1
TonjaEller,ORG,zh,1
六合刀,CARDINAL,zh,1
@Jessica04315763 白衣,ORG,ja,1
勇士,GPE,ja,1
93794522,CARDINAL,zh,1
10 永,QUANTITY,ja,1
Jenny,NORP,zh,1
守得云开见,PERSON,zh,1
明~,PERSON,zh,1
33 傻人,QUANTITY,ja,1
73 @,QUANTITY,ja,1
63210855 点,CARDINAL,zh,1
1973 此时,DATE,zh,1
61000481,CARDINAL,zh,1
@decrees,PERSON,zh,1
7lrHjwGw9 勇敢,QUANTITY,ja,1
33 消,QUANTITY,ja,1
this spring,DATE,en,1
香港不能沉沦下去了,ORG,ja,1
MaG,NORP,zh,1
郭小人,PERSON,zh,1
33 吹,QUANTITY,ja,1
84048410,ORG,ja,1
174年,CARDINAL,zh,1
蔡某執政,PERSON,zh,1
6k0lZo1h,QUANTITY,ja,1
eighty-three,CARDINAL,en,1
5000元,MONEY,zh,1
7FSp9METH5y7IxS,QUANTITY,ja,1
報酬,GPE,zh,1
80357638,PERSON,zh,1
39 看,QUANTITY,ja,1
黄媒是,PERSON,zh,1
33 魔,QUANTITY,ja,1
BustonMarcia 參與修憲,FAC,zh,1
一无是处,DATE,zh,1
春天的故事,WORK_OF_ART,zh,1
StephanieMiki 很多年,DATE,zh,1
36 收到摧殘的,QUANTITY,ja,1
1 港獨,QUANTITY,zh,1
11681982,DATE,zh,1
72YTU2,PERSON,zh,1
590,CARDINAL,en,1
十年少,DATE,zh,1
45450924,ORG,ja,1
嚴正,GPE,ja,1
39590597,CARDINAL,zh,1
Idea Pimp,PERSON,en,1
22321086 致敬白衣,EVENT,ja,1
鼠年,DATE,ja,1
2f,ORDINAL,ja,1
港人士唔好,ORG,ja,1
552959,CARDINAL,zh,1
黎漢奸,PERSON,zh,1
一两分钟,TIME,zh,1
45829575,GPE,zh,1
BethTay00183560 乱港者必须受到,ORG,ja,1
@IsabelL13716368 Guo Wengui,PERSON,en,1
ElidiaGrisedale,ORG,zh,1
郭军团,PERSON,zh,1
25895190,DATE,zh,1
黑暴力,ORG,zh,1
paul24767875 騙子伎倆拙劣,ORG,ja,1
宁心,PERSON,zh,1
南瓜子,GPE,zh,1
黑豆,GPE,zh,1
南瓜粥,GPE,zh,1
1 亂港派借,QUANTITY,ja,1
1 任,QUANTITY,ja,1
03S,QUANTITY,zh,1
SoompiAwards⁠,PERSON,en,1
💝,PERSON,en,1
YEEEEEEESSSSS,ORG,en,1
zhuyongye844,PERSON,zh,1
百般刁难,PERCENT,zh,1
东方天际,ORG,zh,1
11916806,DATE,zh,1
神毒性,PERSON,zh,1
jtxedccp,DATE,zh,1
粒粒皆辛苦,GPE,zh,1
三百亿美金,MONEY,zh,1
5吨,QUANTITY,zh,1
拉利牌,GPE,zh,1
500公斤,QUANTITY,zh,1
四十多人,CARDINAL,zh,1
四胜五,CARDINAL,zh,1
19955912,DATE,zh,1
Joe14062 此时,DATE,zh,1
Jamaal,PERSON,zh,1
这么多天,DATE,zh,1
8nfu,DATE,zh,1
24767875,DATE,ja,1
neeeeiks,PERSON,zh,1
郭妖言,PERSON,zh,1
87412140 新年,DATE,zh,1
普测,PERSON,zh,1
74401866 好心态，很重要，,ORG,ja,1
LawMic1,FAC,zh,1
CattanachDalila,ORG,zh,1
87412140 春节,DATE,zh,1
33961212,PERSON,ja,1
87720856,PERSON,zh,1
89430350,DATE,zh,1
94 就知道,QUANTITY,ja,1
89430350 文贵,MONEY,zh,1
1971 好,QUANTITY,ja,1
24767875 千夫所指,DATE,zh,1
67704927 民族,QUANTITY,ja,1
Соглашусь,LOC,ru,1
Hamnet,ORG,en,1
JudithSadler,ORG,en,1
wencaititus,ORG,zh,1
16pBXK,EVENT,zh,1
SrKVvs,MONEY,zh,1
76239810 香港,MONEY,zh,1
遊樂園,PERSON,zh,1
https://t.co/PCWQ5NqBIG,PRODUCT,ja,1
87412140 半年多,DATE,zh,1
166 @LifetimeUSCN,EVENT,zh,1
76_C 儘快止爆制亂,QUANTITY,ja,1
Free Companions,ORG,en,1
one evening,TIME,en,1
February 1585,DATE,en,1
HenleyStreet,ORG,en,1
De Bracy's,ORG,en,1
土長嘅,GPE,zh,1
@GLOBAL_C9BOYZ High Risk,ORG,en,1
@splandit,ORG,ja,1
mojo 致敬英雄,PERSON,ja,1
23230962 @YouTube 香港嘅教育問題令人心焦,ORG,ja,1
46237546,CARDINAL,zh,1
Дошик,PER,ru,1
xksmjtv,ORG,zh,1
22547740,DATE,zh,1
@Fb100Love,ORG,ja,1
WassRebecka,PERSON,zh,1
7Ha,CARDINAL,zh,1
8Y9Z,QUANTITY,zh,1
白菜還,DATE,zh,1
@pinkduli 人生,ORG,ja,1
201425 文,QUANTITY,ja,1
Michell89787124 反对派,ORG,zh,1
29 自,QUANTITY,ja,1
李言论,PERSON,zh,1
VeraKatherin1 狐假虎威,PERSON,zh,1
於此同時,LOC,zh,1
六月份到今天,DATE,zh,1
43368823,QUANTITY,ja,1
11 一派胡言,DATE,zh,1
HeidiHo58210052,GPE,zh,1
NewsDahia COVID19,PERSON,zh,1
郭鬼唯一,PERSON,zh,1
@CRITIQUE_f 新年在望，止暴制亂將係全香港市民嘅,ORG,ja,1
9 美國,QUANTITY,ja,1
把香港變成,FAC,ja,1
51148329,CARDINAL,zh,1
11G7Z,MONEY,zh,1
53371140,DATE,zh,1
@Thomas23524063 骗子,ORG,ja,1
@ecyil,PERSON,zh,1
7 狼狽為奸,QUANTITY,ja,1
69962693,CARDINAL,zh,1
EwanParry6,PERSON,zh,1
LoriButcher19 请自重,PRODUCT,ja,1
區諾軒、範國威,ORG,zh,1
9eae 秋,QUANTITY,ja,1
中文部,LANGUAGE,zh,1
555,MONEY,zh,1
24884052 香港政毒一日,ORG,ja,1
11 唯,QUANTITY,ja,1
51143385 臭,ORG,ja,1
万全之策,NORP,zh,1
乱喷人,PERSON,zh,1
2 港人,QUANTITY,ja,1
11 暴徒,QUANTITY,ja,1
11 哈哈,QUANTITY,ja,1
12112124 造謠,MONEY,zh,1
52 香港暴徒向,ORG,ja,1
